relationship_id,source_occurrences,target_occurrence,canonical_character_id,original_canonical_character_id,relationship_type,confidence,source_block,source_attribution,source_reference_codes,related_non_equivalent_concepts,top_candidate,top_candidate_score,rationale
REL-WU09-169,WIL02_REF:C169,WU09:C169,MC0169,MC0169,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-170,WIL02_REF:C170,WU09:C170,MC0170,MC0170,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-171,WIL02_REF:C171,WU09:C171,MC0171,MC0171,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-172,WIL02_REF:C172,WU09:C172,MC0172,MC0172,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-173,WIL02_REF:C173,WU09:C173,MC0173,MC0173,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-174,WIL02_REF:C174,WU09:C174,MC0174,MC0174,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-175,WIL02_REF:C175,WU09:C175,MC0175,MC0175,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-176,WIL02_REF:C176,WU09:C176,MC0176,MC0176,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-177,WIL02_REF:C177,WU09:C177,MC0177,MC0177,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-178,WIL02_REF:C178,WU09:C178,MC0178,MC0178,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-179,WIL02_REF:C179,WU09:C179,MC0179,MC0179,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-180,WIL02_REF:C180,WU09:C180,MC0180,MC0180,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-181,WIL02_REF:C181,WU09:C181,MC0181,MC0181,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-182,WIL02_REF:C182,WU09:C182,MC0182,MC0182,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-183,WIL02_REF:C183,WU09:C183,MC0183,MC0183,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-184,WIL02_REF:C184,WU09:C184,MC0184,MC0184,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-185,WIL02_REF:C185,WU09:C185,MC0185,MC0185,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-186,WIL02_REF:C186,WU09:C186,MC0186,MC0186,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-187,WIL02_REF:C187,WU09:C187,MC0187,MC0187,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-188,WIL02_REF:C188,WU09:C188,MC0188,MC0188,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-189,WIL02_REF:C189,WU09:C189,MC0189,MC0189,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-190,WIL02_REF:C190,WU09:C190,MC0190,MC0190,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-191,WIL02_REF:C191,WU09:C191,MC0191,MC0191,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-192,WIL02_REF:C192,WU09:C192,MC0192,MC0192,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-193,WIL02_REF:C193,WU09:C193,MC0193,MC0193,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-194,WIL02_REF:C194,WU09:C194,MC0194,MC0194,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-195,WIL02_REF:C195,WU09:C195,MC0195,MC0195,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-196,WIL02_REF:C196,WU09:C196,MC0196,MC0196,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-197,WIL02_REF:C197,WU09:C197,MC0197,MC0197,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-198,WIL02_REF:C198,WU09:C198,MC0198,MC0198,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-199,WIL02_REF:C199,WU09:C199,MC0199,MC0199,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-200,WIL02_REF:C200,WU09:C200,MC0200,MC0200,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-201,WIL02_REF:C201,WU09:C201,MC0201,MC0201,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-202,WIL02_REF:C202,WU09:C202,MC0202,MC0202,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-203,WIL02_REF:C203,WU09:C203,MC0203,MC0203,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-204,WIL02_REF:C204,WU09:C204,MC0204,MC0204,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-205,WIL02_REF:C205,WU09:C205,MC0205,MC0205,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-206,WIL02_REF:C206,WU09:C206,MC0206,MC0206,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-207,WIL02_REF:C207,WU09:C207,MC0207,MC0207,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-208,WIL02_REF:C208,WU09:C208,MC0208,MC0208,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-209,WIL02_REF:C209,WU09:C209,MC0209,MC0209,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-210,WIL02_REF:C210,WU09:C210,MC0210,MC0210,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-211,WIL02_REF:C211,WU09:C211,MC0211,MC0211,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-212,WIL02_REF:C212,WU09:C212,MC0212,MC0212,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-213,WIL02_REF:C213,WU09:C213,MC0213,MC0213,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-214,WIL02_REF:C214,WU09:C214,MC0214,MC0214,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-215,WIL02_REF:C215,WU09:C215,MC0215,MC0215,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-216,WIL02_REF:C216,WU09:C216,MC0216,MC0216,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-217,WIL02_REF:C217,WU09:C217,MC0217,MC0217,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-218,WIL02_REF:C218,WU09:C218,MC0218,MC0218,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-219,WIL02_REF:C219,WU09:C219,MC0219,MC0219,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-220,WIL02_REF:C220,WU09:C220,MC0220,MC0220,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-221,WIL02_REF:C221,WU09:C221,MC0221,MC0221,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-222,WIL02_REF:C222,WU09:C222,MC0222,MC0222,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-223,WIL02_REF:C223,WU09:C223,MC0223,MC0223,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-224,WIL02_REF:C224,WU09:C224,MC0224,MC0224,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-225,WIL02_REF:C225,WU09:C225,MC0225,MC0225,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-226,WIL02_REF:C226,WU09:C226,MC0226,MC0226,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-227,WIL02_REF:C227,WU09:C227,MC0227,MC0227,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-228,WIL02_REF:C228,WU09:C228,MC0228,MC0228,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-229,WIL02_REF:C229,WU09:C229,MC0229,MC0229,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-230,WIL02_REF:C230,WU09:C230,MC0230,MC0230,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-231,WIL02_REF:C231,WU09:C231,MC0231,MC0231,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-232,WIL02_REF:C232,WU09:C232,MC0232,MC0232,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-233,WIL02_REF:C233,WU09:C233,MC0233,MC0233,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-WU09-234,WIL02_REF:C234,WU09:C234,MC0234,MC0234,inherited_unchanged,high,,,,,,,Same numbering and character definition; WU09 uses Wilson (2002) definition.
REL-W02-001,WIL02_REF:C1,W02:C1,MC0001,MC0001,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-002,WIL02_REF:C2,W02:C2,MC0002,MC0002,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-003,WIL02_REF:C3,W02:C3,MC0003,MC0003,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-004,WIL02_REF:C4,W02:C4,MC0004,MC0004,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-005,WIL02_REF:C5,W02:C5,MC0005,MC0005,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-006,WIL02_REF:C6,W02:C6,MC0006,MC0006,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-007,WIL02_REF:C7,W02:C7,MC0007,MC0007,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-008,WIL02_REF:C8,W02:C8,MC0008,MC0008,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-009,WIL02_REF:C9,W02:C9,MC0009,MC0009,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-010,WIL02_REF:C10,W02:C10,MC0010,MC0010,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-011,WIL02_REF:C11,W02:C11,MC0011,MC0011,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-012,WIL02_REF:C12,W02:C12,MC0012,MC0012,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-013,WIL02_REF:C13,W02:C13,MC0013,MC0013,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-014,WIL02_REF:C14,W02:C14,MC0014,MC0014,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-015,WIL02_REF:C15,W02:C15,MC0015,MC0015,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-016,WIL02_REF:C16,W02:C16,MC0016,MC0016,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-017,WIL02_REF:C17,W02:C17,MC0017,MC0017,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-018,WIL02_REF:C18,W02:C18,MC0018,MC0018,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-019,WIL02_REF:C19,W02:C19,MC0019,MC0019,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-020,WIL02_REF:C20,W02:C20,MC0020,MC0020,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-021,WIL02_REF:C21,W02:C21,MC0021,MC0021,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-022,WIL02_REF:C22,W02:C22,MC0022,MC0022,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-023,WIL02_REF:C23,W02:C23,MC0023,MC0023,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-024,WIL02_REF:C24,W02:C24,MC0024,MC0024,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-025,WIL02_REF:C25,W02:C25,MC0025,MC0025,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-026,WIL02_REF:C26,W02:C26,MC0026,MC0026,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-027,WIL02_REF:C27,W02:C27,MC0027,MC0027,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-028,WIL02_REF:C28,W02:C28,MC0028,MC0028,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-029,WIL02_REF:C29,W02:C29,MC0029,MC0029,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-030,WIL02_REF:C30,W02:C30,MC0030,MC0030,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-031,WIL02_REF:C31,W02:C31,MC0031,MC0031,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-032,WIL02_REF:C32,W02:C32,MC0032,MC0032,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-033,WIL02_REF:C33,W02:C33,MC0033,MC0033,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-034,WIL02_REF:C34,W02:C34,MC0034,MC0034,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-035,WIL02_REF:C35,W02:C35,MC0035,MC0035,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-036,WIL02_REF:C36,W02:C36,MC0036,MC0036,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-037,WIL02_REF:C37,W02:C37,MC0037,MC0037,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-038,WIL02_REF:C38,W02:C38,MC0038,MC0038,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-039,WIL02_REF:C39,W02:C39,MC0039,MC0039,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-040,WIL02_REF:C40,W02:C40,MC0040,MC0040,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-041,WIL02_REF:C41,W02:C41,MC0041,MC0041,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-042,WIL02_REF:C42,W02:C42,MC0042,MC0042,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-043,WIL02_REF:C43,W02:C43,MC0043,MC0043,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-044,WIL02_REF:C44,W02:C44,MC0044,MC0044,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-045,WIL02_REF:C45,W02:C45,MC0045,MC0045,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-046,WIL02_REF:C46,W02:C46,MC0046,MC0046,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-047,WIL02_REF:C47,W02:C47,MC0047,MC0047,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-048,WIL02_REF:C48,W02:C48,MC0048,MC0048,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-049,WIL02_REF:C49,W02:C49,MC0049,MC0049,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-050,WIL02_REF:C50,W02:C50,MC0050,MC0050,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-051,WIL02_REF:C51,W02:C51,MC0051,MC0051,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-052,WIL02_REF:C52,W02:C52,MC0052,MC0052,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
REL-W02-053,WIL02_REF:C53,W02:C53,MC0053,MC0053,inherited_unchanged,high,,,,,,,Character definition and numbering retained from Wilson (2002).
